,Year,Province,Criterion,ER_Utility,Belief_Entropy
1946,2021,P58,C03,0.2996,0.9646
1947,2021,P58,C04,0.4473,1.0009
1948,2021,P58,C05,0.4668,0.9975
1949,2021,P58,C06,0.4003,1.0206
1950,2021,P58,C07,0.5469,0.9757
1951,2021,P58,C08,0.2312,0.9570
1952,2021,P59,C01,0.3400,0.8388
1953,2021,P59,C02,0.2746,1.0442
1954,2021,P59,C03,0.2633,1.0438
1955,2021,P59,C04,0.4977,0.6836
1956,2021,P59,C05,0.4657,0.9308
1957,2021,P59,C06,0.4901,0.9049
1958,2021,P59,C07,0.6871,0.9291
1959,2021,P59,C08,0.3823,0.9297
1960,2021,P60,C01,0.3299,0.5715
1961,2021,P60,C02,0.2175,0.8840
1962,2021,P60,C03,0.4241,1.0458
1963,2021,P60,C04,0.5389,0.9295
1964,2021,P60,C05,0.5380,0.9236
1965,2021,P60,C06,0.4830,0.7582
1966,2021,P60,C07,0.7581,0.9928
1967,2021,P60,C08,0.3994,1.0065
1968,2021,P61,C01,0.3472,0.6635
1969,2021,P61,C02,0.1660,0.4256
1970,2021,P61,C03,0.2670,1.0457
1971,2021,P61,C04,0.4865,0.7279
1972,2021,P61,C05,0.6877,0.8532
1973,2021,P61,C06,0.4415,1.0206
1974,2021,P61,C07,0.3829,0.9848
1975,2021,P61,C08,0.1638,0.3851
1976,2021,P62,C01,0.4918,0.7559
1977,2021,P62,C02,0.6528,0.7829
1978,2021,P62,C03,0.5885,1.0365
1979,2021,P62,C04,0.6416,0.8693
1980,2021,P62,C05,0.6475,0.7683
1981,2021,P62,C06,0.6067,0.9837
1982,2021,P62,C07,0.4714,1.2028
1983,2021,P62,C08,0.5851,1.0408
1984,2021,P63,C01,0.3605,0.7690
1985,2021,P63,C02,0.5063,0.6961
1986,2021,P63,C03,0.6315,0.9277
1987,2021,P63,C04,0.4401,1.0245
1988,2021,P63,C05,0.6710,0.6432
1989,2021,P63,C06,0.4884,0.8880
1990,2021,P63,C07,0.4650,1.1319
1991,2021,P63,C08,0.3251,0.6427
1992,2022,P01,C01,0.7583,0.9982
1993,2022,P01,C02,0.6476,0.8765
1994,2022,P01,C03,0.4618,0.9895
1995,2022,P01,C04,0.4860,0.9424
1996,2022,P01,C05,0.6065,0.9843
1997,2022,P01,C06,0.4484,0.9965
1998,2022,P01,C07,0.2048,0.8045
1999,2022,P01,C08,0.8249,0.5417
2000,2022,P02,C01,0.4688,0.8717
2001,2022,P02,C02,0.6456,0.7311
2002,2022,P02,C03,0.3297,0.7978
2003,2022,P02,C04,0.3687,0.8387
2004,2022,P02,C05,0.5338,0.8935
2005,2022,P02,C06,0.3372,0.5139
2006,2022,P02,C07,0.3384,1.0589
2007,2022,P02,C08,0.6776,0.8389
2008,2022,P03,C01,0.3272,0.7611
2009,2022,P03,C02,0.2705,1.0464
2010,2022,P03,C03,0.3234,0.8122
2011,2022,P03,C04,0.2921,1.0018
2012,2022,P03,C05,0.4209,1.0457
2013,2022,P03,C06,0.1638,0.3851
2014,2022,P03,C07,0.3333,0.7965
2015,2022,P03,C08,0.2183,0.8915
2016,2022,P04,C01,0.5769,1.0462
2017,2022,P04,C02,0.6693,0.6734
2018,2022,P04,C03,0.5169,0.9591
2019,2022,P04,C04,0.3889,0.9633
2020,2022,P04,C05,0.6285,0.8592
2021,2022,P04,C06,0.3506,0.7843
2022,2022,P04,C07,0.3529,0.7825
2023,2022,P04,C08,0.3706,0.8769
2024,2022,P05,C01,0.5634,1.0327
2025,2022,P05,C02,0.5026,0.8587
2026,2022,P05,C03,0.6509,0.9470
2027,2022,P05,C04,0.4990,0.9591
2028,2022,P05,C05,0.5708,1.0437
2029,2022,P05,C06,0.5913,1.0316
2030,2022,P05,C07,0.4115,1.0858
2031,2022,P05,C08,0.5119,0.8279
2032,2022,P06,C01,0.4979,0.5333
2033,2022,P06,C02,0.4504,0.9882
2034,2022,P06,C03,0.4619,1.0174
2035,2022,P06,C04,0.1840,0.6312
2036,2022,P06,C05,0.5078,0.6614
2037,2022,P06,C06,0.3159,0.8072
2038,2022,P06,C07,0.2208,0.9044
2039,2022,P06,C08,0.4973,0.7698
2040,2022,P07,C01,0.3112,0.8711
2041,2022,P07,C02,0.4154,1.0417
2042,2022,P07,C03,0.4477,0.9996
2043,2022,P07,C04,0.1659,0.4232
2044,2022,P07,C05,0.3634,0.7943
2045,2022,P07,C06,0.3412,0.9069
2046,2022,P07,C07,0.4537,1.0373
2047,2022,P07,C08,0.6313,0.8376
2048,2022,P08,C01,0.6729,0.5905
2049,2022,P08,C02,0.5975,1.0160
2050,2022,P08,C03,0.5652,1.0360
2051,2022,P08,C04,0.3019,0.9486
2052,2022,P08,C05,0.4958,0.7495
2053,2022,P08,C06,0.3400,0.6393
2054,2022,P08,C07,0.4460,1.0104
2055,2022,P08,C08,0.6481,0.6830
2056,2022,P09,C01,0.3971,1.0138
2057,2022,P09,C02,0.3518,0.7072
2058,2022,P09,C03,0.6720,0.6473
2059,2022,P09,C04,0.4361,1.0336
2060,2022,P09,C05,0.6347,0.8109
2061,2022,P09,C06,0.3859,0.9493
2062,2022,P09,C07,0.3771,0.9657
2063,2022,P09,C08,0.3162,0.8038
2064,2022,P10,C01,0.4808,0.7481
2065,2022,P10,C02,0.4585,0.9461
2066,2022,P10,C03,0.4910,1.0641
2067,2022,P10,C04,0.4464,1.0046
2068,2022,P10,C05,0.5975,1.0167
2069,2022,P10,C06,0.4095,1.0328
2070,2022,P10,C07,0.3724,1.0912
2071,2022,P10,C08,0.5516,0.9968
2072,2022,P11,C01,0.4883,0.7072
2073,2022,P11,C02,0.4289,1.0438
2074,2022,P11,C03,0.5284,0.9137
2075,2022,P11,C04,0.3834,0.9347
2076,2022,P11,C05,0.2029,0.7915
2077,2022,P11,C06,0.4486,0.9964
2078,2022,P11,C07,0.3753,1.0661
2079,2022,P11,C08,0.3624,0.7852
2080,2022,P12,C01,0.6120,0.9603
2081,2022,P12,C02,0.6467,0.7353
2082,2022,P12,C03,0.6359,0.9722
2083,2022,P12,C04,0.4151,1.0412
2084,2022,P12,C05,0.4768,0.8572
2085,2022,P12,C06,0.4695,0.8653
2086,2022,P12,C07,0.2507,1.0226
2087,2022,P12,C08,0.5184,1.0145
2088,2022,P13,C01,0.7046,0.9868
2089,2022,P13,C02,0.5119,0.7415
2090,2022,P13,C03,0.5798,1.0432
2091,2022,P13,C04,0.4845,0.8994
2092,2022,P13,C05,0.5567,1.0151
2093,2022,P13,C06,0.5558,1.0123
2094,2022,P13,C07,0.3888,1.0852
2095,2022,P13,C08,0.4308,1.0417
2096,2022,P14,C01,0.6671,1.0741
2097,2022,P14,C02,0.8362,0.3851
2098,2022,P14,C03,0.5224,1.1276
2099,2022,P14,C04,0.6672,1.2484
2100,2022,P14,C05,0.7978,0.7817
2101,2022,P14,C06,0.8303,0.4779
2102,2022,P14,C07,0.4770,1.2801
2103,2022,P14,C08,0.5115,1.0969
2104,2022,P15,C01,0.5000,0.3851
2105,2022,P15,C02,0.5000,0.3851
2106,2022,P15,C03,0.6257,0.9899
2107,2022,P15,C04,0.5000,0.3851
2108,2022,P15,C05,0.5000,0.3851
2109,2022,P15,C06,0.7092,1.0082
2110,2022,P15,C07,0.5669,1.2796
2111,2022,P15,C08,0.5060,1.0273
2112,2022,P16,C01,0.7224,1.0410
2113,2022,P16,C02,0.5112,0.9194
2114,2022,P16,C03,0.5165,0.8129
2115,2022,P16,C04,0.5501,0.9912
2116,2022,P16,C05,0.5811,1.0449
2117,2022,P16,C06,0.6188,0.9221
2118,2022,P16,C07,0.3609,1.1179
2119,2022,P16,C08,0.4670,0.9786
2120,2022,P17,C01,0.6427,0.7400
2121,2022,P17,C02,0.5767,1.0460
2122,2022,P17,C03,0.4699,1.0048
2123,2022,P17,C04,0.4929,0.9099
2124,2022,P17,C05,0.5370,0.9171
2125,2022,P17,C06,0.7647,0.9706
2126,2022,P17,C07,0.2537,1.0291
2127,2022,P17,C08,0.5869,1.0712
2128,2022,P18,C01,0.7560,1.0057
2129,2022,P18,C02,0.5000,0.3851
2130,2022,P18,C03,0.5000,0.3851
2131,2022,P18,C04,0.5000,0.3851
2132,2022,P18,C05,0.8362,0.3851
2133,2022,P18,C06,0.7909,0.8303
2134,2022,P18,C07,0.4676,1.2892
2135,2022,P18,C08,0.5000,0.3851
2136,2022,P19,C01,0.6140,0.9504
2137,2022,P19,C02,0.3471,0.7440
2138,2022,P19,C03,0.3946,0.9879
2139,2022,P19,C04,0.3569,0.7827
2140,2022,P19,C05,0.5682,1.0407
2141,2022,P19,C06,0.5995,1.0099
2142,2022,P19,C07,0.1765,0.5580
2143,2022,P19,C08,0.3295,0.8027
2144,2022,P20,C01,0.5818,1.0446
2145,2022,P20,C02,0.4009,1.0087
2146,2022,P20,C03,0.5146,1.0783
2147,2022,P20,C04,0.5168,0.8641
2148,2022,P20,C05,0.5741,1.0458
2149,2022,P20,C06,0.5568,1.0156
2150,2022,P20,C07,0.3726,1.0354
2151,2022,P20,C08,0.4152,1.0416
2152,2022,P21,C01,0.6545,0.6100
2153,2022,P21,C02,0.6778,0.7594
2154,2022,P21,C03,0.4792,1.0095
2155,2022,P21,C04,0.5042,0.9158
2156,2022,P21,C05,0.8139,0.6526
2157,2022,P21,C06,0.6253,0.8813
2158,2022,P21,C07,0.3235,1.0574
2159,2022,P21,C08,0.5629,1.0317
2160,2022,P22,C01,0.5894,1.0346
2161,2022,P22,C02,0.4232,1.0456
2162,2022,P22,C03,0.4202,1.0447
2163,2022,P22,C04,0.4829,0.9313
2164,2022,P22,C05,0.4802,0.8604
2165,2022,P22,C06,0.6423,0.9346
2166,2022,P22,C07,0.2218,0.9089
2167,2022,P22,C08,0.4105,1.0348
2168,2022,P23,C01,0.5386,0.9272
2169,2022,P23,C02,0.4471,1.0021
2170,2022,P23,C03,0.4970,1.0877
2171,2022,P23,C04,0.5394,0.9335
2172,2022,P23,C05,0.5454,0.9680
2173,2022,P23,C06,0.4876,0.6544
2174,2022,P23,C07,0.3955,1.0283
2175,2022,P23,C08,0.3317,0.6618
2176,2022,P24,C01,0.6392,0.7696
2177,2022,P24,C02,0.4202,1.0452
2178,2022,P24,C03,0.5242,0.9350
2179,2022,P24,C04,0.4914,0.8586
2180,2022,P24,C05,0.6608,0.6236
2181,2022,P24,C06,0.5654,1.0365
2182,2022,P24,C07,0.3158,0.9959
2183,2022,P24,C08,0.4578,0.9503
2184,2022,P25,C01,0.5181,1.0471
2185,2022,P25,C02,0.4416,1.0204
2186,2022,P25,C03,0.3687,0.8757
2187,2022,P25,C04,0.4879,0.8526
2188,2022,P25,C05,0.5992,1.0103
2189,2022,P25,C06,0.5303,0.8642
2190,2022,P25,C07,0.3860,1.0926
2191,2022,P25,C08,0.4097,1.0323
2192,2022,P26,C01,0.8348,0.4123
2193,2022,P26,C02,0.6202,1.0543
2194,2022,P26,C03,0.8187,0.6059
2195,2022,P26,C04,0.6135,1.0325
2196,2022,P26,C05,0.6830,0.7923
2197,2022,P26,C06,0.6719,0.6128
2198,2022,P26,C07,0.4228,1.1702
2199,2022,P26,C08,0.3953,0.9899
2200,2022,P27,C01,0.6792,0.7308
2201,2022,P27,C02,0.3766,0.9269
2202,2022,P27,C03,0.6487,0.8016
2203,2022,P27,C04,0.4344,1.0367
2204,2022,P27,C05,0.4772,0.9145
2205,2022,P27,C06,0.4932,0.6463
2206,2022,P27,C07,0.4243,1.1622
2207,2022,P27,C08,0.4245,1.0459
2208,2022,P28,C01,0.6244,0.8888
2209,2022,P28,C02,0.5224,0.8699
2210,2022,P28,C03,0.7537,1.0075
2211,2022,P28,C04,0.4546,0.9686
2212,2022,P28,C05,0.6345,0.8125
2213,2022,P28,C06,0.5560,1.0129
2214,2022,P28,C07,0.3253,1.0742
2215,2022,P28,C08,0.5791,1.0446
2216,2022,P29,C01,0.4756,0.8071
2217,2022,P29,C02,0.5637,1.0332
2218,2022,P29,C03,0.7794,0.8854
2219,2022,P29,C04,0.5940,1.0232
2220,2022,P29,C05,0.4624,0.9206
2221,2022,P29,C06,0.3816,0.9258
2222,2022,P29,C07,0.4345,1.1740
2223,2022,P29,C08,0.5250,0.8143
2224,2022,P30,C01,0.4633,0.9144
2225,2022,P30,C02,0.4813,0.8560
2226,2022,P30,C03,0.6764,0.7918
2227,2022,P30,C04,0.4136,1.0394
2228,2022,P30,C05,0.3791,0.9463
2229,2022,P30,C06,0.3145,0.8413
2230,2022,P30,C07,0.4409,1.0226
2231,2022,P30,C08,0.8074,0.6973
2232,2022,P31,C01,0.7167,1.0305
2233,2022,P31,C02,0.7794,0.9044
2234,2022,P31,C03,0.6026,0.9982
2235,2022,P31,C04,0.5570,1.0163
2236,2022,P31,C05,0.5342,0.8955
2237,2022,P31,C06,0.6756,0.7172
2238,2022,P31,C07,0.6025,1.2581
2239,2022,P31,C08,0.3896,0.9643
2240,2022,P32,C01,0.3603,1.1644
2241,2022,P32,C02,0.3115,0.8633
2242,2022,P32,C03,0.2828,1.0319
2243,2022,P32,C04,0.4499,0.9906
2244,2022,P32,C05,0.5616,1.0287
2245,2022,P32,C06,0.6745,0.8109
2246,2022,P32,C07,0.2884,1.0185
2247,2022,P32,C08,0.4945,1.0285
2248,2022,P33,C01,0.4152,1.2218
2249,2022,P33,C02,0.3269,0.8212
2250,2022,P33,C03,0.5095,1.0075
2251,2022,P33,C04,0.4198,1.0455
2252,2022,P33,C05,0.5253,0.8771
2253,2022,P33,C06,0.6397,0.8957
2254,2022,P33,C07,0.3048,1.0320
2255,2022,P33,C08,0.3617,0.8365
2256,2022,P34,C01,0.5260,0.8236
2257,2022,P34,C02,0.6502,0.6800
2258,2022,P34,C03,0.4919,1.0865
2259,2022,P34,C04,0.5051,0.7696
2260,2022,P34,C05,0.4680,0.8779
2261,2022,P34,C06,0.4323,1.0400
2262,2022,P34,C07,0.4108,1.0361
2263,2022,P34,C08,0.6704,0.7390
2264,2022,P35,C01,0.3313,0.6823
2265,2022,P35,C02,0.3159,0.8117
2266,2022,P35,C03,0.3261,0.8088
2267,2022,P35,C04,0.5638,1.0334
2268,2022,P35,C05,0.4862,0.9275
2269,2022,P35,C06,0.5436,0.9582
2270,2022,P35,C07,0.3633,1.0725
2271,2022,P35,C08,0.3491,0.7799
2272,2022,P36,C01,0.3250,0.6828
2273,2022,P36,C02,0.3388,0.6537
2274,2022,P36,C03,0.3773,0.8987
2275,2022,P36,C04,0.3324,0.6257
2276,2022,P36,C05,0.3938,0.9843
2277,2022,P36,C06,0.4731,0.8327
2278,2022,P36,C07,0.3947,1.0778
2279,2022,P36,C08,0.3893,0.9658
2280,2022,P37,C01,0.3502,0.9757
2281,2022,P37,C02,0.6741,0.7381
2282,2022,P37,C03,0.3843,1.0441
2283,2022,P37,C04,0.5406,0.9407
2284,2022,P37,C05,0.5960,1.0203
2285,2022,P37,C06,0.4878,0.7161
2286,2022,P37,C07,0.3583,1.1259
2287,2022,P37,C08,0.6695,0.7929
2288,2022,P38,C01,0.6548,0.6373
2289,2022,P38,C02,0.7488,1.0249
2290,2022,P38,C03,0.5028,1.0273
2291,2022,P38,C04,0.7086,1.0058
2292,2022,P38,C05,0.7132,1.0214
2293,2022,P38,C06,0.6730,0.7556
2294,2022,P38,C07,0.4689,1.3130
2295,2022,P38,C08,0.5199,0.9829
2296,2022,P39,C01,0.6330,0.8231
2297,2022,P39,C02,0.6280,0.9393
2298,2022,P39,C03,0.5321,1.0155
2299,2022,P39,C04,0.5476,0.9791
2300,2022,P39,C05,0.6841,0.8085
2301,2022,P39,C06,0.4935,0.7665
2302,2022,P39,C07,0.3368,1.1088
2303,2022,P39,C08,0.5126,0.9923
2304,2022,P40,C01,0.4452,1.0089
2305,2022,P40,C02,0.3194,0.7571
2306,2022,P40,C03,0.4648,0.9873
2307,2022,P40,C04,0.3156,0.8133
2308,2022,P40,C05,0.3520,0.9182
2309,2022,P40,C06,0.3244,0.6571
2310,2022,P40,C07,0.3115,1.0090
2311,2022,P40,C08,0.3032,0.9378
2312,2022,P41,C01,0.5073,0.5681
2313,2022,P41,C02,0.4328,1.0394
2314,2022,P41,C03,0.3647,0.8208
2315,2022,P41,C04,0.3280,0.6589
2316,2022,P41,C05,0.1638,0.3851
2317,2022,P41,C06,0.2349,0.9727
2318,2022,P41,C07,0.2105,0.8421
2319,2022,P41,C08,0.3747,0.8859
2320,2022,P42,C01,0.5757,1.0464
2321,2022,P42,C02,0.2795,1.0381
2322,2022,P42,C03,0.3239,0.8474
2323,2022,P42,C04,0.4019,1.0143
2324,2022,P42,C05,0.5951,1.0219
2325,2022,P42,C06,0.3586,0.7520
2326,2022,P42,C07,0.2276,0.9393
2327,2022,P42,C08,0.3293,0.7061
2328,2022,P43,C01,0.4741,0.8411
2329,2022,P43,C02,0.4133,1.0395
2330,2022,P43,C03,0.5927,1.0273
2331,2022,P43,C04,0.2913,1.0049
2332,2022,P43,C05,0.5260,0.8237
2333,2022,P43,C06,0.2360,0.9762
2334,2022,P43,C07,0.3415,1.0586
2335,2022,P43,C08,0.4712,0.9533
2336,2022,P44,C01,0.4931,0.7210
2337,2022,P44,C02,0.4386,1.0283
2338,2022,P44,C03,0.3627,0.7882
2339,2022,P44,C04,0.4214,1.0460
2340,2022,P44,C05,0.5433,0.9567
2341,2022,P44,C06,0.2809,1.0355
2342,2022,P44,C07,0.2518,1.0253
2343,2022,P44,C08,0.4312,1.0414
2344,2022,P45,C01,0.5060,0.6421
2345,2022,P45,C02,0.4623,0.9215
2346,2022,P45,C03,0.3231,0.7672
2347,2022,P45,C04,0.3211,0.7253
2348,2022,P45,C05,0.5391,0.9309
2349,2022,P45,C06,0.2306,0.9520
2350,2022,P45,C07,0.2664,1.0454
2351,2022,P45,C08,0.6783,0.7163
2352,2022,P46,C01,0.2881,1.0177
2353,2022,P46,C02,0.2343,0.9700
2354,2022,P46,C03,0.1643,0.3949
2355,2022,P46,C04,0.3951,0.9907
2356,2022,P46,C05,0.2768,1.0427
2357,2022,P46,C06,0.3835,0.9368
2358,2022,P46,C07,0.1961,0.7391
2359,2022,P46,C08,0.5852,1.0414
2360,2022,P47,C01,0.8109,0.6794
2361,2022,P47,C02,0.6742,0.9664
2362,2022,P47,C03,0.5094,1.1062
2363,2022,P47,C04,0.8362,0.3851
2364,2022,P47,C05,0.6888,0.8665
2365,2022,P47,C06,0.6946,0.9242
2366,2022,P47,C07,0.3823,0.9947
2367,2022,P47,C08,0.4761,1.0289
2368,2022,P48,C01,0.4915,0.7638
2369,2022,P48,C02,0.4665,0.8900
2370,2022,P48,C03,0.3216,0.8624
2371,2022,P48,C04,0.4312,1.0415
2372,2022,P48,C05,0.5014,0.7744
2373,2022,P48,C06,0.4296,1.0432
2374,2022,P48,C07,0.1638,0.3851
2375,2022,P48,C08,0.3524,0.7826
2376,2022,P49,C01,0.3267,0.9430
2377,2022,P49,C02,0.4012,1.0116
2378,2022,P49,C03,0.4495,1.0442
2379,2022,P49,C04,0.5530,1.0021
2380,2022,P49,C05,0.4426,1.0175
2381,2022,P49,C06,0.5230,0.7922
2382,2022,P49,C07,0.3342,1.0295
2383,2022,P49,C08,0.3276,0.8192
2384,2022,P50,C01,0.4344,1.0368
2385,2022,P50,C02,0.3190,0.7633
2386,2022,P50,C03,0.2962,0.9848
2387,2022,P50,C04,0.3601,0.7650
2388,2022,P50,C05,0.4792,0.8070
2389,2022,P50,C06,0.4398,1.0252
2390,2022,P50,C07,0.2098,0.8384
2391,2022,P50,C08,0.4262,1.0451
2392,2022,P51,C01,0.4884,0.7487
2393,2022,P51,C02,0.2282,0.9428
2394,2022,P51,C03,0.2898,1.0108
2395,2022,P51,C04,0.3360,0.6598
2396,2022,P51,C05,0.5291,0.8618
2397,2022,P51,C06,0.2472,1.0150
2398,2022,P51,C07,0.2694,1.0460
2399,2022,P51,C08,0.3243,0.7015
2400,2022,P52,C01,0.3089,0.8905
2401,2022,P52,C02,0.1696,0.4760
2402,2022,P52,C03,0.2732,1.0453
2403,2022,P52,C04,0.6744,0.7149
2404,2022,P52,C05,0.5474,0.9777
2405,2022,P52,C06,0.3666,0.9668
2406,2022,P52,C07,0.6638,1.1740
2407,2022,P52,C08,0.1638,0.3851
2408,2022,P53,C01,0.3188,0.8498
2409,2022,P53,C02,0.2245,0.9247
2410,2022,P53,C03,0.3019,0.9484
2411,2022,P53,C04,0.4831,0.7343
2412,2022,P53,C05,0.6533,0.6235
2413,2022,P53,C06,0.4532,0.9751
2414,2022,P53,C07,0.3710,1.0082
2415,2022,P53,C08,0.3247,0.6505
2416,2022,P54,C01,0.2879,1.0176
2417,2022,P54,C02,0.2876,1.0187
2418,2022,P54,C03,0.3509,0.7519
2419,2022,P54,C04,0.4335,1.0381
2420,2022,P54,C05,0.6100,0.9689
2421,2022,P54,C06,0.5697,1.0423
2422,2022,P54,C07,0.3040,0.9398
2423,2022,P54,C08,0.2839,1.0290
2424,2022,P55,C01,0.4365,1.0328
2425,2022,P55,C02,0.4535,0.9738
2426,2022,P55,C03,0.5446,1.0524
2427,2022,P55,C04,0.4888,0.8638
2428,2022,P55,C05,0.5579,1.0187
2429,2022,P55,C06,0.7697,0.9504
2430,2022,P55,C07,0.4933,1.1840
2431,2022,P55,C08,0.3681,0.8652
2432,2022,P56,C01,0.3318,0.4849
2433,2022,P56,C02,0.2355,0.9748
2434,2022,P56,C03,0.3352,0.6846
2435,2022,P56,C04,0.4779,0.7823
2436,2022,P56,C05,0.7606,0.9894
2437,2022,P56,C06,0.4888,0.7332
2438,2022,P56,C07,0.7797,0.8851
2439,2022,P56,C08,0.4551,0.9652
2440,2022,P57,C01,0.3482,0.7457
2441,2022,P57,C02,0.2613,1.0421
2442,2022,P57,C03,0.2003,0.7706
2443,2022,P57,C04,0.4130,1.0389
2444,2022,P57,C05,0.5015,0.9081
2445,2022,P57,C06,0.5612,1.0276
2446,2022,P57,C07,0.6426,0.8657
2447,2022,P57,C08,0.3702,0.8502
2448,2022,P58,C01,0.1787,0.5802
2449,2022,P58,C02,0.1809,0.6043
2450,2022,P58,C03,0.3545,0.8622
2451,2022,P58,C04,0.3733,0.8716
2452,2022,P58,C05,0.6360,0.7990
2453,2022,P58,C06,0.4211,1.0462
2454,2022,P58,C07,0.5888,1.0568
2455,2022,P58,C08,0.4258,1.0459
2456,2022,P59,C01,0.1791,0.5826
2457,2022,P59,C02,0.2187,0.8934
2458,2022,P59,C03,0.1833,0.6281
2459,2022,P59,C04,0.4452,1.0088
2460,2022,P59,C05,0.5034,0.9188
2461,2022,P59,C06,0.3811,0.9235
2462,2022,P59,C07,0.6420,0.9423
2463,2022,P59,C08,0.3155,0.8143
2464,2022,P60,C01,0.3405,0.6823
2465,2022,P60,C02,0.4480,0.9982
2466,2022,P60,C03,0.3471,0.7410
2467,2022,P60,C04,0.6386,0.8402
2468,2022,P60,C05,0.5702,1.0430
2469,2022,P60,C06,0.5018,0.5321
2470,2022,P60,C07,0.7753,0.9214
2471,2022,P60,C08,0.6350,0.8088
2472,2022,P61,C01,0.4146,1.0412
2473,2022,P61,C02,0.3294,0.7426
2474,2022,P61,C03,0.3286,0.9007
2475,2022,P61,C04,0.6783,0.7192
2476,2022,P61,C05,0.7196,1.0367
2477,2022,P61,C06,0.5065,0.6754
2478,2022,P61,C07,0.5187,1.2880
2479,2022,P61,C08,0.5392,0.9317
2480,2022,P62,C01,0.5485,0.9832
2481,2022,P62,C02,0.6315,0.9388
2482,2022,P62,C03,0.6090,1.0377
2483,2022,P62,C04,0.6928,0.9087
2484,2022,P62,C05,0.7487,1.0253
2485,2022,P62,C06,0.6642,0.7870
2486,2022,P62,C07,0.4821,1.3149
2487,2022,P62,C08,0.4949,0.9171
2488,2022,P63,C01,0.2925,1.0025
2489,2022,P63,C02,0.4721,0.8423
2490,2022,P63,C03,0.6380,1.0305
2491,2022,P63,C04,0.5426,0.9528
2492,2022,P63,C05,0.6275,0.8663
2493,2022,P63,C06,0.4286,1.0442
2494,2022,P63,C07,0.4500,1.1567
2495,2022,P63,C08,0.4702,0.9168
2496,2023,P01,C01,0.6461,0.8029
2497,2023,P01,C02,0.7562,1.0049
2498,2023,P01,C03,0.3264,0.9306
2499,2023,P01,C04,0.3743,0.9973
2500,2023,P01,C05,0.4511,0.9847
2501,2023,P01,C06,0.5371,0.9279
2502,2023,P01,C07,0.1694,0.4731
2503,2023,P01,C08,0.8317,0.4593
2504,2023,P02,C01,0.5729,1.0451
2505,2023,P02,C02,0.8348,0.4126
2506,2023,P02,C03,0.5900,1.1232
2507,2023,P02,C04,0.5165,1.1473
2508,2023,P02,C05,0.6540,0.6154
2509,2023,P02,C06,0.3982,1.0757
2510,2023,P02,C07,0.6190,1.2765
2511,2023,P02,C08,0.7740,0.9273
2512,2023,P03,C01,0.4275,1.0450
2513,2023,P03,C02,0.3579,0.7507
2514,2023,P03,C03,0.3625,0.9527
2515,2023,P03,C04,0.3941,1.0629
2516,2023,P03,C05,0.3289,0.7772
2517,2023,P03,C06,0.3216,0.7196
2518,2023,P03,C07,0.4969,1.1500
2519,2023,P03,C08,0.2937,0.9944
2520,2023,P04,C01,0.5969,1.0163
2521,2023,P04,C02,0.7193,1.0362
2522,2023,P04,C03,0.4285,1.0436
2523,2023,P04,C04,0.4481,1.0536
2524,2023,P04,C05,0.5268,0.8313
2525,2023,P04,C06,0.3155,0.8145
2526,2023,P04,C07,0.5733,1.0445
2527,2023,P04,C08,0.5659,1.0374
2528,2023,P05,C01,0.5080,0.6766
2529,2023,P05,C02,0.3857,0.9482
2530,2023,P05,C03,0.4062,1.0235
2531,2023,P05,C04,0.4598,1.0379
2532,2023,P05,C05,0.5027,0.5269
2533,2023,P05,C06,0.3429,0.7397
2534,2023,P05,C07,0.3651,0.9667
2535,2023,P05,C08,0.6438,0.7729
2536,2023,P06,C01,0.5161,0.7092
2537,2023,P06,C02,0.5659,1.0373
2538,2023,P06,C03,0.5075,0.9563
2539,2023,P06,C04,0.3045,0.9612
2540,2023,P06,C05,0.6867,0.8420
2541,2023,P06,C06,0.3874,0.9574
2542,2023,P06,C07,0.3530,0.9413
2543,2023,P06,C08,0.5184,0.7394
2544,2023,P07,C01,0.3629,0.8420
2545,2023,P07,C02,0.5991,1.0117
2546,2023,P07,C03,0.5892,1.1718
2547,2023,P07,C04,0.3434,0.9291
2548,2023,P07,C05,0.4715,0.8469
2549,2023,P07,C06,0.2341,0.9683
2550,2023,P07,C07,0.5675,1.2548
2551,2023,P07,C08,0.6780,0.7423
2552,2023,P08,C01,0.4682,0.8768
2553,2023,P08,C02,0.7558,1.0058
2554,2023,P08,C03,0.5625,1.2188
2555,2023,P08,C04,0.3189,0.9458
2556,2023,P08,C05,0.5304,0.8654
2557,2023,P08,C06,0.3908,1.0560
2558,2023,P08,C07,0.4787,1.0711
2559,2023,P08,C08,0.3892,1.0524
2560,2023,P09,C01,0.4601,0.9361
2561,2023,P09,C02,0.5087,0.5939
2562,2023,P09,C03,0.4882,1.1177
2563,2023,P09,C04,0.3454,0.9083
2564,2023,P09,C05,0.4916,0.7425
2565,2023,P09,C06,0.3684,0.8356
2566,2023,P09,C07,0.3690,0.9750
2567,2023,P09,C08,0.3093,0.8860
2568,2023,P10,C01,0.4240,1.0463
2569,2023,P10,C02,0.5895,1.0352
2570,2023,P10,C03,0.5828,1.1197
2571,2023,P10,C04,0.3916,1.0700
2572,2023,P10,C05,0.4188,1.0445
2573,2023,P10,C06,0.4489,0.9946
2574,2023,P10,C07,0.4707,1.2202
2575,2023,P10,C08,0.4930,0.7467
2576,2023,P11,C01,0.4995,0.8012
2577,2023,P11,C02,0.5882,1.0374
2578,2023,P11,C03,0.5953,1.2063
2579,2023,P11,C04,0.5387,1.0862
2580,2023,P11,C05,0.5605,1.0259
